porcentagem;std
0,1;1;1975,93755866269;1976,72362938237;
0,2;2;2029,02068583587;2030,58026320151;
0,5;5;1941,27669310917;1940,13576365937;
1;10;1946,86917760769;1924,76105576132;
2;20;1860,56853034699;1955,41833524419;
5;50;616,446250670373;1410,12985874485;
10;100;79,3152483184964;592,191800347851;
20;200;74,5227999887759;590,08371312511;
50;500;210,815647062851;2,368893967951;
100;1000;494,839627691048;0,000127275662362081;
