




============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================













============================================================================
Função: griewangk
============================================================================
parameter;AGEO2real2_P_AA_p3;
meanNFE;1000098;
meanFX;0,0007888289217623212;
melhorFX;6,031841692788475E-13;
piorFX;0,009857284612475037;
medianFX;2,0106138975961585E-12;
sdFX;0,002411110156660852;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO2real2_P_AA_p3;
75000;28,282464099073124;
80000;23,544930714495976;
85000;18,80739743015356;
90000;18,807397329917276;
95000;18,80739732991724;
100000;16,438630637628158;
500000;0,00012727566459943773;
1000000;0,0001272756640901207;











============================================================================
Função: ackley
============================================================================
parameter;AGEO2real2_P_AA_p3;
meanNFE;1000215;
meanFX;3,7466308960176776E-07;
melhorFX;3,1312161752339307E-07;
piorFX;4,349476299125854E-07;
medianFX;3,7585605028311875E-07;
sdFX;2,7684085675134975E-08;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO2real2_P_AA_p3;
5;21,009086065137936;
50;20,943628090028504;
100;20,942502489047467;
500;20,873954483276126;
1000;20,53577318562723;
1500;20,25977369645415;
2000;19,74350770331078;
2500;19,355208279063753;
3000;18,571046034066832;
3500;17,302573524247013;
4000;15,523950250269484;
4500;13,507126998354645;
5000;12,547617810180135;
6000;8,377529267602052;
7000;5,641259097477757;
8000;3,961846017032487;
9000;2,5697035417289475;
10000;1,9659031522301649;
12000;0,8912675568669282;
14000;0,32911443068492224;
16000;0,09279153968833576;
18000;0,021967844112559972;
20000;0,00034608390463787943;
25000;1,106107452528704E-06;
30000;5,776052168471324E-07;
35000;5,399773452552381E-07;
40000;5,2451466309833E-07;
45000;5,106543039090639E-07;
50000;5,043184954445223E-07;
55000;4,966137160522521E-07;
60000;4,945122718424954E-07;
65000;4,909552559695385E-07;
70000;4,88663941311529E-07;
75000;4,852346553718689E-07;
80000;4,796443263899164E-07;
85000;4,7681120840081804E-07;
90000;4,7499292861630236E-07;
95000;4,7331580567799845E-07;
100000;4,7012349682518104E-07;
500000;3,9106056732407523E-07;
1000000;3,7466308960176776E-07;











============================================================================
Função: beale
============================================================================
parameter;AGEO2real2_P_AA_p3;
meanNFE;1000026;
meanFX;1,1412427943352578E-11;
melhorFX;2,9441251694964257E-14;
piorFX;5,752738217182089E-11;
medianFX;7,882975727355947E-12;
sdFX;1,2048740167214454E-11;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO2real2_P_AA_p3;
5;1871,8560154621964;
50;593,6295921368295;
100;256,62665029070945;
500;2,003293347320081;
1000;1,3853623944100422;
1500;1,147259057778476;
2000;0,982693855610282;
2500;0,7648427343298149;
3000;0,7262813959950759;
3500;0,7050124090306761;
4000;0,6866702217798154;
4500;0,6695601562786794;
5000;0,6524974862238558;
6000;0,618397916706503;
7000;0,5719564406169478;
8000;0,5450191904811957;
9000;0,5257270606354942;
10000;0,4983748044990221;
12000;0,2973631927424065;
14000;0,2652215932573245;
16000;0,21176185765630187;
18000;0,18844305997899405;
20000;0,16956234252216631;
25000;0,13903727644255295;
30000;0,08178817175948735;
35000;0,047982723439793235;
40000;0,017732018860285602;
45000;0,017248176558356903;
50000;0,002016269371932225;
55000;0,002015216834533302;
60000;0,002015215128010856;
65000;0,002015214879999793;
70000;0,0020152148273877924;
75000;0,002015214792761147;
80000;0,002015214748638756;
85000;0,0020152147181283194;
90000;0,002015214715616568;
95000;3,821466510837114E-05;
100000;8,237441020823932E-09;
500000;2,2852701451722236E-11;
1000000;1,1412427943352578E-11;



Execution Time: 668 s
