




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Griewangk
============================================================================
parameter;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
35000;0,0009533662493750028;0,001736729439791689;0,001294741923125053;0,0011598974831249825;0,00130979027500002;0,0018127391229166708;0,00043508464958333636;0,00011239336000000316;0,00011742344916666811;0,0001722026033333434;0,0005765185087500175;0,00029745870354167073;
40000;0,000782402055624994;0,0013255144031250046;0,0011641478533333837;0,0009372453760416794;0,0009976585718750105;0,001719247736458338;0,000367052602708336;0,00010604517979167003;0,00011253597562500009;0,0001364439397916733;0,0003820746725000116;0,0002754229733333354;
45000;0,0007460902191666636;0,0012169839533333327;0,0011055656564583653;0,0008730666591666743;0,0007514568387499889;0,0013209209927083335;0,00020120751229167692;8,482127562500793E-05;0,00011131882562500019;9,285050645833779E-05;0,00021577291229166862;0,00023663854312500749;
50000;0,0007334960524999978;0,0011240856804166637;0,0008797358997916928;0,0007408962022916614;0,0006676377020833253;0,00120492947895834;0,0001832388422916743;8,101967562500796E-05;0,00010354669875000066;7,929712000000479E-05;0,00015725722895833596;0,0001532070129166716;
55000;0,0007334960524999978;0,0009298135406249954;0,0008306116300000252;0,0007290993754166584;0,00056581026875;0,0010425679791666715;0,00017094390187500074;7,536868916667414E-05;9,318993520833242E-05;7,697597000000706E-05;0,00011397738208334354;0,00011956603291667347;
60000;0,0006691269193750011;0,0008021572374999964;0,0008252873933333596;0,0007290993754166584;0,00056581026875;0,0010025679791666714;0,00015073816520833899;7,061783583333891E-05;8,342802895832859E-05;7,056921291667398E-05;0,00010642386875000796;8,853226000000849E-05;
65000;0,0005563396129166581;0,0008014162939583302;0,0007295957468749926;0,0006732626618750089;0,0005590077622916697;0,0008824296722916623;0,00013971643500001652;7,061783583333891E-05;8,073459541666317E-05;6,415364291667074E-05;8,705136520833551E-05;8,522694333334089E-05;
70000;0,0005259400733333281;0,0007084571368750004;0,0006637859333333203;0,0006732626618750089;0,0005078566854166695;0,0008493826256249918;0,0001378234318750165;6,329819312500537E-05;8,073459541666317E-05;6,415364291667074E-05;8,51094183333365E-05;8,403717979167274E-05;
75000;0,00039338917354165057;0,0004840266368749987;0,0005524235266666679;0,0006063782616666807;0,00048329229875000143;0,0006963487391666575;0,00011857312229168244;5,882514625000566E-05;7,84399318749971E-05;5,881892958333598E-05;8,22160350000027E-05;7,652617937500134E-05;
80000;0,00036424473395832197;0,0003886707741666699;0,0004722368931249973;0,0006039649816666797;0,0004527094820833332;0,000491972778750007;0,00011477897854168338;5,4330786666672995E-05;5,355097562499859E-05;5,7399162916670094E-05;7,846156520833611E-05;6,675953958333232E-05;
85000;0,00036424473395832197;0,0003724907210416713;0,0004722368931249973;0,0005756693618750051;0,0004527094820833332;0,0004815936318750056;8,61072418750166E-05;5,2344073125005595E-05;4,309460916666441E-05;5,637440979167283E-05;6,309850875000566E-05;6,675953958333232E-05;
90000;0,00035255190374998337;0,0003372989708333277;0,0003865176733333289;0,0005756693618750051;0,00042373433187499243;0,0004142682785416752;8,546421166668327E-05;4,8310369791672215E-05;4,001460604166128E-05;5,297207312500683E-05;5,936522875000626E-05;5,7174466666665135E-05;
95000;0,0003330168099999854;0,0003348060377083277;0,0003865176733333289;0,0004400755085416723;0,0003530503216666682;0,00039638486187500854;7,94989116666799E-05;4,4470026250006115E-05;3,754474999999407E-05;5,297207312500683E-05;5,4134642291670717E-05;5,7174466666665135E-05;
100000;0,0003330168099999854;0,0003348060377083277;0,0003865176733333289;0,0004400755085416723;0,0003371180652083309;0,0003940518720833412;7,144446875001273E-05;4,283519291667303E-05;3,495259999999478E-05;5,297207312500683E-05;5,4134642291670717E-05;5,51426999999994E-05;











============================================================================
Função: Schwefel
============================================================================
parameter;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
meanNFE;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;
meanFX;1167,256490591522;928,7066162200897;927,1254201898524;966,9049205808;981,475301959609;916,4988135051377;526,6556112406308;283,7399268442901;317,6822974299487;337,6384296582392;331,68693153019075;417,1887728009309;
FXatual;1167,256490591522;928,7066162200897;927,1254201898524;966,9049205808;981,475301959609;916,4988135051377;526,6556112406308;283,7399268442901;317,6822974299487;337,6384296582392;331,68693153019075;417,1887728009309;
medianFX;1245,1080861154696;1021,9399726159727;921,9949006215829;955,0894337494651;998,0321442484392;894,4012578647344;526,0350198525016;277,2623245891068;309,68181201682273;357,1801272917528;353,75935634865436;420,94340075317905;
sdFX;304,59490907897754;264,3672079266854;279,0318119248178;300,8125155824926;223,10571315470506;227,33713233675314;117,35804223537069;117,09728325237819;97,69065991193041;126,81914421695363;136,1638622309855;119,57168693758186;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
5;4086,174165331155;4086,174165331155;4086,174165331155;4086,174165331155;4086,174165331155;4086,174165331155;4086,174165331155;4086,174165331155;4086,174165331155;4086,174165331155;4086,174165331155;4086,174165331155;
50;3867,796051740137;3867,796051740137;3867,796051740137;3867,796051740137;3867,796051740137;3867,796051740137;3867,796051740137;3867,796051740137;3867,796051740137;3867,796051740137;3867,796051740137;3867,796051740137;
100;3692,4757643996104;3692,4757643996104;3692,4757643996104;3692,4757643996104;3692,4757643996104;3692,4757643996104;3692,4757643996104;3692,4757643996104;3692,4757643996104;3692,4757643996104;3692,4757643996104;3692,4757643996104;
500;2610,4407101231054;1545,3460178704852;1582,3150864758582;1627,108037922331;1729,7888336245917;1602,0128278822303;2593,440116898656;2347,5453073464187;2362,463138267271;2189,6724376139414;2119,8210638913883;2136,5190417765452;
1000;2230,5588286797542;1007,3383345185757;1046,1994634637995;1050,923496616035;1070,1640291687563;1000,847331588666;1989,1506738818541;1250,4640786004177;1204,7753142456204;1149,1416457269222;1174,7803156925436;1089,2684248848245;
1500;2085,5651489776324;986,2210877297005;1025,9284088081697;1039,626299474936;1046,5713006116484;970,025787542075;1719,7896894997023;1025,124459529298;1016,9543758431013;981,6686082881722;1025,7668748692279;974,8307107064825;
2000;1992,7964418119504;986,1892885638547;1011,0612611749254;1039,1245857772237;1023,0930066072791;969,7026996190255;1521,8740955077608;991,9897169301264;1014,2784935555594;977,907590331249;1022,8924852120066;972,1491262077627;
2500;1969,8725218436564;986,1892885638547;1011,0612611749254;1037,8428978859563;994,7310285659602;969,6951577106978;1458,474700277496;908,3549773265828;1014,2621726799244;977,854322661976;1022,8534187440408;971,9887277168283;
3000;1958,080718535683;986,1892885638547;1011,0612611749254;1037,8428978859563;994,7310285659602;969,6951577106978;1415,5933287721377;856,7460625818475;985,9257691648044;977,854322661976;1022,8534100060878;971,978963056473;
3500;1946,9435184162814;986,1892885638547;1011,0612611749254;1032,6078658368365;994,7310285659602;969,6951577106978;1382,1729076353113;837,7854068201143;917,3830258584057;975,6413327060467;1021,2476986143549;971,9789521487492;
4000;1915,114746617722;986,1892885638547;1011,0612611749254;1032,6078658368365;994,7310285659602;969,6951577106978;1344,7552740411986;832,9210840887848;872,9669418065503;958,6576903050524;1014,651139519952;971,9789521487492;
4500;1912,3626267329698;986,1892885638547;1000,4683497029323;1032,6078658368365;994,7310285659602;969,6951577106978;1323,8971091624621;802,8147724215684;861,9490862530467;862,8765980931004;1006,3145087622494;965,6445276515562;
5000;1907,7155506365852;986,1892885638547;1000,4683497029323;1032,6078658368365;994,7310285659602;969,6951577106978;1308,9403923589864;780,3685146673471;853,674510844546;810,5255475093527;971,6400212500632;965,3771679987179;
6000;1851,995807693608;954,9808042947727;1000,4683497029323;1032,6078658368365;994,7310285659602;969,6951577106978;1218,7458542275274;748,1578847143096;775,9494426440626;800,1547237806565;900,5077779750849;956,5884213167421;
7000;1825,461258884055;946,6134542931155;1000,4683497029323;1032,6078658368365;994,7310285659602;969,6951577106978;1162,1902552029164;702,4330449002366;747,7914150383414;800,1437171778492;842,8852748083193;920,3682366900126;
8000;1765,6473189436226;946,6134542931155;1000,4683497029323;1032,6078658368365;994,7310285659602;969,6951577106978;1134,8120338883775;674,302130993617;704,5682365947843;732,2078633679586;842,4785132950575;884,7841720102192;
9000;1730,0313214498362;946,6134542931155;1000,3267614592255;1027,3679888405545;994,7310285659602;969,6951577106978;1075,8412100465355;610,0974063810788;663,064905121299;671,0812891283514;820,2091330077931;883,8150365538518;
10000;1679,0011444228542;946,6134542931155;998,7919047557366;1027,3679888405545;994,7310285659602;969,6951577106978;1034,532556127456;575,4726405479091;661,6075599895987;661,1692207296563;772,8960340120796;883,8086467472604;
12000;1633,2785050543205;946,6134542931155;998,7919047557366;1027,3679888405545;994,7310285659602;969,6951577106978;943,8603960842898;537,4211934744278;619,9203635964451;617,1524571333252;710,3456258933749;817,2756839144487;
14000;1604,3308250149275;946,6134542931155;998,7463817313809;1027,3679888405545;994,7310285659602;969,6951577106978;919,6040172613372;519,1227873313217;567,0429185509701;615,7533352758385;710,3456241457977;721,0607761700871;
16000;1485,7348267637208;946,6134542931155;993,938905452352;1027,3679888405545;994,7310285659602;969,6951577106978;879,8097999492436;483,7190761164289;533,9271325358175;587,1871951877326;653,3761756749035;716,7790682890759;
18000;1471,3816960969157;946,6134542931155;993,938905452352;1026,9175625926302;994,7310285659602;969,6951577106978;835,9201867712306;469,0023790723669;500,2119415079497;563,4024935059751;642,8902955589513;684,9002535304546;
20000;1444,4216731891443;946,6134542931155;993,938905452352;992,6531388404611;994,7310285659602;969,6951577106978;795,2238670669218;462,1240744715488;480,2244878284773;531,7080888427674;606,5264504331283;660,6865918054467;
25000;1331,9932646739244;939,9653460635568;993,938905452352;992,6531388404611;994,7310285659602;969,6951577106978;748,9677443351281;417,6971862004796;463,6971569160305;509,19937438107576;503,83150208919153;642,17304891851;
30000;1327,892404256208;939,9653460635568;993,938905452352;992,6531388404611;994,7310285659602;969,6951577106978;731,6435977465179;393,8859049203745;449,5124564159562;485,0197719391335;473,854661660582;602,655775863166;
35000;1282,7981215582881;939,9653460635568;993,938905452352;992,6531388404611;994,7310285659602;969,6951577106978;693,493995736486;379,79111855171107;435,2288899093745;474,9155786137055;461,1525924560359;560,4315204626929;
40000;1224,081508948526;939,9653460635568;993,938905452352;986,7658406491274;994,7310285659602;969,4442712014927;664,4061160957846;356,6097306219537;409,59981097244673;461,07709089862226;430,55084674476814;525,1078193868867;
45000;1219,3924055190917;939,9653460635568;990,3177365465336;980,643726422876;989,7034555193502;953,4014774435338;628,2337297081358;342,5857971438334;387,6167351145859;441,9367363170262;419,88325205531197;491,58243373072713;
50000;1215,8356500986424;932,2607964010779;986,0450190948144;980,643726422876;989,7034555193502;935,1762906407363;605,7177324029763;337,2820609269089;370,8180407417152;421,1401113601249;408,81058374574445;456,7681279763673;
55000;1203,841885635301;932,2607964010779;952,1476347495577;980,643726422876;989,7034555193502;925,6179431900481;600,9159666155823;331,8409047264934;352,8585853728595;403,88421226061774;397,1384215150347;450,4608231317315;
60000;1203,841885635301;932,2607964010779;952,1476347495577;980,643726422876;989,7034555193502;925,6179431900481;600,4713446375184;320,2208351093481;344,0134717797859;395,2577090577413;390,30011978096724;447,914413607213;
65000;1202,1136106197262;932,2607964010779;948,9272696081704;974,933418154341;989,7034555193502;925,6179431900481;587,4663608586021;312,5123942030884;337,12575680512805;381,782105807723;383,4608222356885;443,5731434418159;
70000;1191,0613875300323;929,2149838983265;948,9272696081704;966,9049205808;983,1429284804212;925,6179431900481;585,49288242681;302,8484705830729;336,4114679278618;370,77880131580554;368,3983936697971;442,2573028335868;
75000;1191,0613875300323;928,7066162200897;948,9272696081704;966,9049205808;983,1429284804212;925,6179431900481;570,0625230694008;302,8484705830729;336,4114679278618;359,4683043219258;356,6249642455074;436,04929893724795;
80000;1191,0613875300323;928,7066162200897;948,9272696081704;966,9049205808;981,475301959609;925,6179431900481;558,0439122784667;295,69794004981475;323,3882157524114;353,1203849806306;352,793566265792;435,61230022477935;
85000;1185,4621565935693;928,7066162200897;948,9272696081704;966,9049205808;981,475301959609;925,6179431900481;536,7484372100505;294,54324037700667;317,9184525296593;339,7537838901426;351,4318099296486;431,85387309288086;
90000;1185,4621565935693;928,7066162200897;937,251421751977;966,9049205808;981,475301959609;916,4988135051377;528,4572437500491;291,6196093024658;317,87711767008346;338,4522288142982;347,3872046687244;426,83176861481195;
95000;1170,2473927536228;928,7066162200897;935,049172333069;966,9049205808;981,475301959609;916,4988135051377;527,4611936974176;291,6196093024658;317,87711767008346;338,4519747964147;341,7730831604115;421,3964543142443;
100000;1167,256490591522;928,7066162200897;927,1254201898524;966,9049205808;981,475301959609;916,4988135051377;526,6556112406308;283,7399268442901;317,6822974299487;337,6384296582392;331,72215453136937;417,1887728009309;











============================================================================
Função: Ackley
============================================================================
parameter;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
meanNFE;100320;100320;100320;100320;100320;100320;100320;100320;100320;100320;100320;100320;
meanFX;17,220669748359846;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;11,29748029222555;1,549752446405622;0,7260859219833867;0,5931897199215339;0,8577004359332503;0,7282199693199675;
FXatual;17,220669748359846;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;11,29748029222555;1,549752446405622;0,7260859219833867;0,5931897199215339;0,8577004359332503;0,7282199693199675;
medianFX;17,603765148747208;6,543814407445989;1,77916267855802;1,7780444328078566;1,7780425362940129;1,6463312024229246;11,305037349822676;1,6345305077525545;0,7711646733000741;0,0073083770475328436;1,340470693273847;1,340483273437016;
sdFX;1,5064530698207441;2,819636409242512;0,45643235653355857;0,4019505741246946;0,49809177174647523;0,5697127322073938;1,4936784904429883;0,24795330468520224;0,6518224411515026;0,7148705889307432;0,7155367084399109;0,7393575688589333;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
5;20,911647030299548;20,911647030299548;20,911647030299548;20,911647030299548;20,911647030299548;20,911647030299548;20,911647030299548;20,911647030299548;20,911647030299548;20,911647030299548;20,911647030299548;20,911647030299548;
50;20,855242496616196;20,855242496616196;20,855242496616196;20,855242496616196;20,855242496616196;20,855242496616196;20,855242496616196;20,855242496616196;20,855242496616196;20,855242496616196;20,855242496616196;20,855242496616196;
100;20,845780770589986;20,845780770589986;20,845780770589986;20,845780770589986;20,845780770589986;20,845780770589986;20,845780770589986;20,845780770589986;20,845780770589986;20,845780770589986;20,845780770589986;20,845780770589986;
500;19,94857540239999;19,835240200915948;19,94881509493732;19,991622955138286;19,874295630790293;19,98701262936668;20,495876972537424;20,533683626398712;20,490230279448554;20,487523874610734;20,465434229364323;20,488945121781587;
1000;19,687299730434304;17,884359845428;18,126166477190775;17,869862413278057;18,095842042255104;18,135992044644066;19,48481064929664;19,735176852901628;19,55871337522666;19,53695923495377;19,7044906899962;19,600038185892142;
1500;19,39707762382205;15,175149047549722;15,581726771108773;15,26941667690056;15,256902224778672;15,45852596186892;19,030891116200475;18,12332444921454;17,663583180276145;17,677106532158188;17,922797171859052;17,812929278768333;
2000;18,88723320076036;11,85660236450411;12,018911624691148;11,722526502434523;11,841365647382428;11,879295047207107;18,759395887161425;15,469472721555992;15,207995760650315;14,661448428386842;15,002875745160177;15,364542275960792;
2500;18,782126671543633;7,640613695942014;7,492490061281902;7,379684122233253;7,166290777277056;7,586966735913724;18,433295878380115;12,403537886748811;11,974612097421918;11,321470738059611;11,653303055844805;11,85444435567788;
3000;18,724726561535054;7,016617869560604;3,7628197981237244;3,8626106246197867;3,9005093041793346;3,7310499399481056;18,007933139895844;8,110278673360083;7,689030634071938;7,445420540234119;8,052620465889449;7,890618003673513;
3500;18,655000310999114;7,016617869560604;2,1761756811636572;2,1230083472570915;2,1902789917246053;2,096949661878522;17,508558855896997;5,801923297236609;4,400518584712092;4,096460834688164;4,6224536337069235;4,763772663712226;
4000;18,55086769538876;7,016617869560604;1,7044001600056304;1,7690278228785952;1,774096328505471;1,667662333172404;17,24946827506739;5,226094966930958;2,345048222971653;2,333645798696581;2,6281346086935513;2,3725100617716235;
4500;18,482964309112496;7,016617869560604;1,6095485534507068;1,7192520593486358;1,6977846498885905;1,5901763828837123;17,161511559122175;5,2069858693755995;1,7239372153521937;1,7625559472236716;1,931999527039504;1,7425760910664607;
5000;18,462233580703217;7,016617869560604;1,5975267367800972;1,6965225433194395;1,6598635309509078;1,5624543458129057;16,942765792807375;5,2069858693755995;1,5636133449397667;1,6416972009531612;1,7343601369139847;1,556113300908076;
6000;18,462233580703217;7,016617869560604;1,5975267367800972;1,6872581724662055;1,6413002883345074;1,534458082151463;16,387707522767055;5,13697221735046;1,4895091061920414;1,5595106594615573;1,7096850915494608;1,455985102262645;
7000;18,428753698127647;7,016617869560604;1,5975267367800972;1,6866381183805776;1,64049107468118;1,5318106752657423;16,097536652709586;3,8636735390442283;1,488068822867602;1,525951537061706;1,7095473994378532;1,4031876505203733;
8000;18,392815323195958;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;15,63712981510306;2,956002542720889;1,488068822867602;1,5231476616961677;1,7095424826268433;1,3993342730235054;
9000;18,26140977305514;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;15,37555752393055;2,7597323226974435;1,488068822867602;1,523147502099563;1,7095414520261818;1,3991543358026381;
10000;18,24583628964445;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;14,993499901244617;2,4855042734188117;1,485230689521487;1,523147502099563;1,7095411156738034;1,3991467315808017;
12000;18,101612988504026;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;14,812912945005596;2,34241148639024;1,4155099107470521;1,523147502099563;1,7095410781262728;1,399146594202311;
14000;18,101612988504026;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;14,652991576735294;2,2142594036721666;1,3182981628280581;1,4385482920095447;1,7095410781262728;1,399146594202311;
16000;18,074737713833176;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;14,385602522562486;1,9856723428311376;1,3177628908954324;1,3693457733003727;1,661772465516283;1,399146594202311;
18000;17,929522926989538;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;14,340347070100133;1,9485451950487205;1,3135827164757852;1,3506608173267485;1,5980611459808591;1,399146594202311;
20000;17,92319337004574;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;14,160823232631994;1,9221855434234643;1,275660430686696;1,3506599012228206;1,5086378907983615;1,3762122486844601;
25000;17,749607376259345;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;13,587315180103685;1,9082248629936858;1,226637531147371;1,268487227851863;1,4787140777908585;1,117045350789825;
30000;17,73018215165431;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;13,280474989039222;1,811966939715503;1,1757835693949374;1,2591568849326067;1,4751863267439969;1,1147469374337786;
35000;17,722181882207686;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;13,18515781727469;1,775807746631407;1,127856582982631;1,2357541105775534;1,3461327947869643;1,1147469374337786;
40000;17,64497946248201;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;13,065475890497453;1,7214790860482403;1,076125483316964;1,1367044990112514;1,346090117818054;0,961637102187631;
45000;17,613880369032053;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;13,035151592399332;1,7121538110123777;1,0154337637272075;1,136682848082186;1,3460879431605122;0,8796036890285368;
50000;17,38437588191732;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;12,95295018141365;1,6938357891703837;1,0005088244929825;1,0289101437148769;1,2866527104894474;0,8786201184246234;
55000;17,35576039139729;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;12,700273863742561;1,6562497151663012;0,9585222725350426;1,023302439340438;1,2780712100001126;0,8617769509518831;
60000;17,35576039139729;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;12,355271723381316;1,6286603400055766;0,9538878900664314;1,0136166676056968;1,2641427379212198;0,8200871452009824;
65000;17,35576039139729;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;12,112750277630305;1,6286603400055766;0,8802381913903677;1,008237415370534;1,1987856936090973;0,8200813122295612;
70000;17,35576039139729;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;11,908374321364954;1,6170007379912077;0,8250241331482805;0,9047292864238277;1,1661155652928068;0,8200813122295612;
75000;17,333051487639334;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;11,713175251215132;1,6092089200135147;0,8249877699253172;0,8547991780892545;1,0547261014189098;0,8127342007587527;
80000;17,261848566053477;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;11,550869296277245;1,6068624810279253;0,8249877699253172;0,7853023397187485;1,050651734002963;0,7994676016165594;
85000;17,25722727460552;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;11,401689312080096;1,5602485424284878;0,8202329765396594;0,7849246100547804;1,010680732739494;0,7994676016165594;
90000;17,247182046943312;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;11,37375564168621;1,5573014593862626;0,8199436753049673;0,7559957259603535;0,9561800414881404;0,7994676016165594;
95000;17,247182046943312;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;11,300276493362299;1,5521423483201822;0,7505309136659385;0,6639663281750985;0,9465406996594555;0,7362641461758567;
100000;17,23144027621993;7,016617869560604;1,5975267367800972;1,6865623464245696;1,6404715020492209;1,5317031997199442;11,29748029222555;1,549752446405622;0,7275613137143029;0,6072796936279917;0,8582460637617445;0,7309058711432359;











============================================================================
Função: Beale
============================================================================
parameter;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
meanNFE;100022;100022;100022;100022;100022;100022;100022;100022;100022;100022;100022;100022;
meanFX;0,0007872812663294623;0,0006546003452945086;0,0007247083384402331;0,0002554906622553671;0,0004428289541622952;0,0004823159748769001;0,0002749755783018293;0,00016816426242255233;0,0002848096049686558;0,000574353743994663;0,0003906935998427253;0,0005004020484192533;
FXatual;0,0007872812663294623;0,0006546003452945086;0,0007247083384402331;0,0002554906622553671;0,0004428289541622952;0,0004823159748769001;0,0002749755783018293;0,00016816426242255233;0,0002848096049686558;0,000574353743994663;0,0003906935998427253;0,0005004020484192533;
medianFX;0,0004871578273140948;0,0003968369173663447;0,00046761456321528906;0,0001379226352160896;0,000252490234725234;0,00038134491675097726;0,00016284192710510853;8,280989526789542E-05;2,7797832739842406E-05;0,00018646651367325949;0,00011225594275214313;0,00011405790794214381;
sdFX;0,000786887755400383;0,0006798114779336572;0,0007797117297869296;0,00035671563650906964;0,0005059423792658765;0,000547415507380506;0,0003117668898839625;0,0002212212589572393;0,001154340078396807;0,0016253154324800106;0,0012709177330881463;0,0013053236727514682;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
5;628,2152548585564;628,2152548585564;628,2152548585564;628,2152548585564;628,2152548585564;628,2152548585564;628,2152548585564;628,2152548585564;628,2152548585564;628,2152548585564;628,2152548585564;628,2152548585564;
50;6,264112394247164;7,007823482456443;5,606391580494507;5,001357390353963;5,723162594420433;5,797459051837534;5,288089157282783;6,1056787811626645;7,4128833142648665;6,435578993319946;7,800308999911101;6,202806772043845;
100;3,3115043419541355;3,6902293640762167;2,6418558199109397;2,753410855538453;2,7348556725720092;2,4453170559707726;3,259817318971536;2,906273136309802;4,003788431577113;2,2018234442206372;2,869824032676737;2,286015594987849;
500;0,9156656296743093;0,9390817942909148;0,8414309270669837;0,7637256248157759;0,7590383924568508;1,3149572146639632;0,7490336198051072;0,9605232408298574;0,8225808000081984;1,0339537578532014;0,9083911368596145;1,1047964073504182;
1000;0,39021879663993453;0,5600477800448007;0,5904270718585217;0,3672491364106779;0,36843602025648436;0,38491290597812494;0,3726442272191409;0,5230362344437538;0,6445640144324017;0,6198849014222341;0,6580729892614497;0,7665807582613354;
1500;0,30084597642513994;0,3875220444453492;0,28869912309277146;0,32131499717231204;0,24810277725733176;0,1968864687806244;0,24887090149493377;0,2467108915782348;0,5172184827202982;0,4998539182534161;0,5279255785283101;0,5232106470706591;
2000;0,2053222227962005;0,2879910657486164;0,16065884554333376;0,1716595389873613;0,18183308157016612;0,09955753041187264;0,1873305141675961;0,22643659345534214;0,37419580549131176;0,4127433886297011;0,3259287173004;0,44022239941630564;
2500;0,19425990826406225;0,13685961426367751;0,11552834685808376;0,1396077675573722;0,14260165900473798;0,07433123325218206;0,14150714219750202;0,15397713732880344;0,3325077149470138;0,3394530064818814;0,2819947487053624;0,37130124310418616;
3000;0,15970206639580617;0,09689558911771914;0,0910676147388391;0,10776911694413886;0,08008470930561933;0,06319445625664126;0,11159505708314109;0,10454387763253065;0,25858878566858357;0,2641175290508201;0,2461873927633183;0,27192882755108816;
3500;0,1369121289535979;0,0839718487974003;0,06814249700653079;0,050915347417628515;0,0752037615832056;0,05730059055225797;0,09382833301566781;0,07631891053280344;0,17058551465066893;0,22244001251480272;0,21763833401317448;0,19496102403739135;
4000;0,07466503279921435;0,07049687844740386;0,06508633356437325;0,03715083300132661;0,07200048608302279;0,05188995427670113;0,0744510439552412;0,04917067114184007;0,16854448784517553;0,1907827958300292;0,21343663203165236;0,18236237875763356;
4500;0,05657602384751124;0,05534108434214047;0,0423913410909753;0,03510388765660415;0,040701136302229025;0,039704042028164105;0,07398070106920027;0,048769965535681546;0,14509886089337287;0,18363029145091303;0,19048285896699702;0,16530138020516613;
5000;0,05297471908125543;0,043333806636224166;0,024735985063226888;0,030175794474482303;0,03431883445327324;0,028610641659690232;0,06154593029978756;0,04800373170511597;0,12858567017467384;0,18224309701535718;0,18060732976467067;0,16319229147251502;
6000;0,029974796964285167;0,04297960230625241;0,01753265728681374;0,023673924047723484;0,033739151032680034;0,01664649883820317;0,057686784664357275;0,0475237196258074;0,09873081240945726;0,09660427897426506;0,11438671157294723;0,14387765632965152;
