




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Griewangk
============================================================================
parameter;AGEOreal2_P_DS;
meanNFE;100000;
meanFX;0,3271974075814711;
FXatual;0,3271974075814711;
medianFX;0,3186084895193162;
sdFX;0,05384890959834451;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEOreal2_P_DS;
100;20,926560014867444;
500;19,934036149075812;
1000;17,996488006271534;
1500;14,625232301751783;
2000;10,142719764094137;
2500;6,59444749255961;
3000;4,688467427682739;
3500;3,95141810632096;
4000;3,6984012547897995;
4500;3,5257500674966016;
5000;3,464384904276078;
6000;3,292073671289787;
7000;3,2522638377512125;
8000;3,1789686281919414;
9000;3,1280650137677433;
10000;3,082527402372763;
12000;3,024824414316027;
14000;2,98552708579261;
16000;2,9059381806382256;
18000;2,8710408384591566;
20000;2,848845038009183;
25000;2,752439984877802;
30000;2,669081596217168;
35000;2,646979571529695;
40000;2,6300412353642537;
45000;2,620804948617449;
50000;2,610791253882442;
55000;2,599357626249181;
60000;2,5768995647400263;
65000;2,570987973625562;
70000;2,5514985468512514;
75000;2,547621961705024;
80000;2,523102534908278;
85000;2,515843816822037;
90000;2,4861808261081015;
95000;2,4764833351202413;
100000;2,475235932734852;











============================================================================
Função: Beale
============================================================================
parameter;AGEOreal2_P_DS;
meanNFE;100000;
meanFX;0,006233055286139258;
FXatual;0,006233055286139258;
medianFX;0,0039368562268018515;
sdFX;0,006599780542182284;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEOreal2_P_DS;
5;1155,972336646672;
50;53,57382849413261;
100;5,0253338966730094;
500;1,8530552841920733;
1000;1,3954600678127633;
1500;0,9982270106028068;
2000;0,8319508589576999;
2500;0,5991280205924078;
3000;0,47567774715459243;
3500;0,34641790361701835;
4000;0,25969203906567556;
4500;0,24521826269124306;
5000;0,21539306494655697;
6000;0,14544146556432083;
7000;0,12203731781813032;
8000;0,1120140608051555;
9000;0,10555055831648334;
10000;0,08664954007481382;
12000;0,06490927069248636;
14000;0,050836568444092886;
16000;0,04306920690357486;
18000;0,03371039497530857;
20000;0,02920841433342191;
25000;0,028426920883690567;
30000;0,026041201833368194;
35000;0,022892800186851907;
40000;0,018887414412574098;
45000;0,01738709319093311;
50000;0,01624378975835606;
55000;0,012923886954359236;
60000;0,011666276343890416;
65000;0,010162619497975672;
70000;0,010071387563790543;
75000;0,00916243851164917;
80000;0,007992768850142634;
85000;0,006750335037920179;
90000;0,006743307602484356;
95000;0,006281386804558244;
100000;0,006233055286139258;



Execution Time: 47626 ms
