




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Griewangk
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO3var;AGEO4var;
meanNFE;100100;100100;100100;100100;100100;100100;100100;100100;
meanFX;0,41885034115464526;0,09946672774745527;1,9662124107336871;0,1021085263044108;2,138724581071889;0,22890878793124245;0,08623165706235826;0,24222566376279672;
FXatual;0,41885034115464526;0,09946672774745527;1,9662124107336871;0,1021085263044108;2,138724581071889;0,22890878793124245;0,08623165706235826;0,24222566376279672;
medianFX;0,38304542943337916;0,10249491198642136;0,18076361199455182;0,10851456542195215;0,8664438891735193;0,17351955569212618;0,0663579499945981;0,14374110217744474;
sdFX;0,47681288583187853;0,0661937785467842;9,814787395141758;0,064330958219619;2,602220667651656;0,20604609457765363;0,11933635299462664;0,23510740046668707;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO3var;AGEO4var;
5;264,960023116049;264,960023116049;264,960023116049;264,960023116049;264,960023116049;264,960023116049;264,960023116049;264,960023116049;
50;227,84231335766268;227,84231335766268;227,84231335766268;227,84231335766268;227,84231335766268;227,84231335766268;227,84231335766268;227,84231335766268;
100;217,46738408613712;217,46738408613712;217,46738408613712;217,46738408613712;217,46738408613712;217,46738408613712;217,46738408613712;217,46738408613712;
500;144,85685564042134;163,59845434559477;179,5619839582809;121,23554689865891;57,09015932285023;57,56566031564918;100,34963019473186;20,993602221709683;
1000;79,47656559915431;69,02849558307555;111,81977469069544;34,41077737719582;21,75810973811299;4,339022359097657;69,89331139292203;0,7889843225385545;
1500;48,010194117836946;23,26272715005445;72,35889425195744;12,813211991748824;13,782157077373457;0,4644606192872402;48,21867622634794;0,3552129302126087;
2000;30,317741765930844;8,642567928190788;56,14740466976192;5,417367385761926;11,645367511275676;0,3085207584434942;36,496267280561035;0,2584424755597773;
2500;19,735343344075478;3,737220353974818;52,59222437798851;2,669959330932629;10,913136306796929;0,24780566495521256;34,98670042099875;0,2423864671628785;
3000;11,63378621378703;1,982620511498555;45,37534548420888;1,629360521962212;9,019676520201243;0,229520652102772;24,87195649436275;0,24222566376279672;
3500;9,424766230466167;1,3873446756973882;35,148255121678964;1,2294911710679872;8,792983990968091;0,22897183593067577;20,903633867289315;0,24222566376279672;
4000;7,868960754918293;1,0543357510612215;32,70593837130958;0,9937207770067772;7,63303007343721;0,22897183593067577;14,805434533830296;0,24222566376279672;
4500;7,416048087779621;0,8639580037419924;32,16642046359469;0,8058507471531793;6,826209451407888;0,22890878793124245;12,504210426789033;0,24222566376279672;
5000;7,2054783915986125;0,7188247797113226;27,413717105772164;0,6657067156636954;6,826209451407888;0,22890878793124245;12,375080813692561;0,24222566376279672;
6000;6,446807154370488;0,478645517990258;20,34996378010853;0,5062496303591717;6,4249050251649455;0,22890878793124245;12,329232951428123;0,24222566376279672;
7000;5,894680607336889;0,38626746231770015;17,893132645814187;0,38942673958810003;6,04866394908446;0,22890878793124245;5,486658751231557;0,24222566376279672;
8000;4,927362583826151;0,33873051923667585;10,443212797830487;0,34182617410023847;5,252934609147489;0,22890878793124245;4,593249891957447;0,24222566376279672;
9000;4,805843882601715;0,3237037037120412;5,383400862771874;0,3263017639661973;4,71523551827221;0,22890878793124245;4,386098614696337;0,24222566376279672;
10000;4,799715451485607;0,30239272741560497;5,069981442799941;0,3252187755913512;3,8765968637010197;0,22890878793124245;4,38541204658486;0,24222566376279672;
12000;2,1780284810300707;0,27440933992483446;4,965790065398941;0,3007646312794769;3,3176457513791293;0,22890878793124245;4,3848360236656685;0,24222566376279672;
14000;0,7965440936273201;0,2541207881074804;4,929802838700185;0,27382002867047006;3,1772469955203926;0,22890878793124245;4,381638139745515;0,24222566376279672;
16000;0,5049389430770419;0,24165391498295996;4,926406298545363;0,27248633564651675;3,1772469955203926;0,22890878793124245;4,381638139745515;0,24222566376279672;
18000;0,5029382436606687;0,2338175899020892;4,9229846197497205;0,2583275254464558;2,9656773575467326;0,22890878793124245;4,381638139745515;0,24222566376279672;
20000;0,5029382436606687;0,22131302289812563;4,9135258716552555;0,2262501669864766;2,9656773575467326;0,22890878793124245;4,374506775490819;0,24222566376279672;
25000;0,5029382436606687;0,20641178535194402;4,901848269219723;0,20139445235272949;2,664051888948139;0,22890878793124245;2,8386266912336984;0,24222566376279672;
30000;0,5029382436606687;0,1911505802165479;4,889762810895691;0,18118276593835722;2,6057395470017988;0,22890878793124245;2,8378874482542704;0,24222566376279672;
35000;0,47707969452987625;0,169937990889803;4,376797678717308;0,15925691413309026;2,6057395470017988;0,22890878793124245;0,11808438080987306;0,24222566376279672;
40000;0,47707969452987625;0,16298159930129968;3,279476952644409;0,1545731074726492;2,5846327031946905;0,22890878793124245;0,10194493587008811;0,24222566376279672;
45000;0,47707969452987625;0,16108912306571924;3,2734859291270886;0,14937006423806268;2,39644600854461;0,22890878793124245;0,10194493587008811;0,24222566376279672;
50000;0,47707969452987625;0,14904409287689935;3,2734859291270886;0,14558444735194348;2,300447946534885;0,22890878793124245;0,0867553867528917;0,24222566376279672;
55000;0,47707969452987625;0,1334059652125678;3,2715895352807616;0,14260567861398019;2,285695118118298;0,22890878793124245;0,08672930226417178;0,24222566376279672;
60000;0,47707969452987625;0,132940816761803;3,270146323554343;0,1414969603138313;2,285695118118298;0,22890878793124245;0,08672930226417178;0,24222566376279672;
65000;0,47707969452987625;0,13205218343292444;3,2368120274925167;0,1369118108950337;2,285695118118298;0,22890878793124245;0,08672930226417178;0,24222566376279672;
70000;0,45403827824586657;0,1319579001709451;3,2363720344182445;0,1350620923166303;2,2275029225606375;0,22890878793124245;0,08672930226417178;0,24222566376279672;
75000;0,45403827824586657;0,11926370618731331;3,2363720344182445;0,12805887300799323;2,1414373240791305;0,22890878793124245;0,08623165706235826;0,24222566376279672;
80000;0,41885034115464526;0,11465571521677921;3,23583692205316;0,12489500254709167;2,1414373240791305;0,22890878793124245;0,08623165706235826;0,24222566376279672;
85000;0,41885034115464526;0,11188600836498604;3,2349332124880243;0,1176935634074763;2,138724581071889;0,22890878793124245;0,08623165706235826;0,24222566376279672;
90000;0,41885034115464526;0,10387785602010903;3,2335784264965324;0,1150528922238187;2,138724581071889;0,22890878793124245;0,08623165706235826;0,24222566376279672;
95000;0,41885034115464526;0,10250477941707634;2,253227075884967;0,10569434527307611;2,138724581071889;0,22890878793124245;0,08623165706235826;0,24222566376279672;
