NFOB;GEO;GEOvar;AGEO1;AGEO2;AGEO1var;AGEO2var;GEOreal1;AGEO1real1;AGEO2real1;
190000;0,07795260601893453;0,004841658022927442;0,9040693274298738;0,1041364960368489;1,1228888350912762;0,004374440703232207;0;0;0;
200000;0,07795260601893453;0,00389704929493373;0,9040693274298738;0,1041364960368489;1,1228888350912762;0,004374440703232207;0;0;0;
210000;0,07795260601893453;0,00389704929493373;0,9040693274298738;0,06943576157204931;1,1228888350912762;0,004374440703232207;0;0;0;
220000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,06943576157204931;1,1228888350912762;0,004374440703232207;0;0;0;
230000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,06006108598339781;1,1228888350912762;0,004374440703232207;0;0;0;
240000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,055402265072177714;1,1228888350912762;0,004374440703232207;0;0;0;
250000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,05387723155214792;1,1228888350912762;0,004374440703232207;0;0;0;
260000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,05387723155214792;1,1228888350912762;0,004374440703232207;0;0;0;
270000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,05387723155214792;1,1228888350912762;0,004374440703232207;0;0;0;
280000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,05387723155214792;1,1228888350912762;0,004374440703232207;0;0;0;
290000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,044485124773082196;1,1228888350912762;0,004374440703232207;0;0;0;
300000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,044485124773082196;1,1228888350912762;0,004374440703232207;0;0;0;
310000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
320000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
330000;0,06732386775336267;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
340000;0,055465757570684816;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
350000;0,05523229888666923;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
360000;0,05523229888666923;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
370000;0,05523229888666923;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
380000;0,05523229888666923;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
390000;0,05523229888666923;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
400000;0,05523229888666923;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
410000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
420000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,04126706003079916;1,1228888350912762;0,004374440703232207;0;0;0;
430000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03997120448125384;1,1228888350912762;0,004374440703232207;0;0;0;
440000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03997120448125384;1,1228888350912762;0,004374440703232207;0;0;0;
450000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004374440703232207;0;0;0;
460000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
470000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
480000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
490000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
500000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
510000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
520000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
530000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
540000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
550000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
560000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
570000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
580000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
590000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
600000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,1228888350912762;0,004369829920884238;0;0;0;
610000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
620000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
630000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
640000;0,05142810996650184;0,00389704929493373;0,9040693274298738;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
650000;0,05142810996650184;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
660000;0,05142810996650184;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
670000;0,05142810996650184;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
680000;0,05142810996650184;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
690000;0,05142810996650184;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
700000;0,05142810996650184;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
710000;0,046956660040473164;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
720000;0,046284009351883794;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
730000;0,046284009351883794;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
740000;0,046284009351883794;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
750000;0,046284009351883794;0,00389704929493373;0,8887572465640673;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
760000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
770000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
780000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
790000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
800000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
810000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
820000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
830000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
840000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
850000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
860000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
870000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
880000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
890000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
900000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
910000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
920000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
930000;0,046284009351883794;0,00389704929493373;0,8655379480886676;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
940000;0,046284009351883794;0,00389704929493373;0,6163553019738011;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
950000;0,046284009351883794;0,00389704929493373;0,6163553019738011;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
960000;0,046284009351883794;0,00389704929493373;0,6163553019738011;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
970000;0,046284009351883794;0,00389704929493373;0,5956132214857428;0,03362007968974219;1,0840426138768087;0,004369829920884238;0;0;0;
980000;0,046284009351883794;0,00389704929493373;0,5956132214857428;0,027736432439196324;1,0840426138768087;0,004369829920884238;0;0;0;
990000;0,046284009351883794;0,00389704929493373;0,5956132214857428;0,027736432439196324;1,0840426138768087;0,004369829920884238;0;0;0;
1000000;0,046284009351883794;0,00389704929493373;0,5956132214857428;0,027736432439196324;1,0840426138768087;0,004369829920884238;0;0;0;
