0.2;4,801378191438507;4,672946095008103;
0.4;5,195058207612005;4,872719853833332;
0.6;5,498542217211998;5,01909492268207;
0.8;4,465948702621506;3,1315972152780716;
1;2,5341792476322267;1,3948368982325636;
1.2;1,8397860991030055;0,9733732136467884;
1.4;1,0097251857239429;0,42317535332623246;
1.6;0,028266110664615946;0,0074958961874129985;
1.8;0,009791727216300259;0,003183676496121497;
2;19,72555954366299;0,09580115733841653;
2.2;462,1555483372629;1761,4590163874273;
2.4;1900,668666561794;1903,1835971437245;
2.6;3102,5452930955926;5433,108700451298;
2.8;884,2683774794659;1126,3378737842017;
3;3370,7555006086936;2348,283877612004;
